song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
White Lines (Don't Do It),48,269666,0.0846,0.8440000000000001,0.522,3.24e-05,0,0.0729,-13.277,1,0.0874,115.267,4,0.7709999999999999
Prayer,37,216111,0.14,0.728,0.823,0.000167,1,0.318,-6.015,0,0.0405,119.931,4,0.795
What About Us,73,271519,0.0254,0.386,0.594,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,0.187
I Do,62,212017,0.932,0.7659999999999999,0.191,7.95e-06,7,0.261,-12.606,1,0.0394,104.03,4,0.262
I Wanna Be Somebody,5,223533,0.00081,0.296,0.83,0.0,1,0.263,-7.051,0,0.0505,164.12400000000002,4,0.478
Red Tide,53,148365,0.792,0.755,0.3379999999999999,0.906,10,0.12,-8.574,0,0.246,91.045,4,0.43
Siento Que Te Quiero,47,301920,0.27,0.821,0.456,2.08e-06,1,0.0796,-7.581,0,0.0518,133.871,4,0.936
So Appalled,63,397666,0.255,0.629,0.754,0.0,1,0.63,-5.872999999999999,0,0.289,87.07,4,0.58
Turn,60,207679,0.00743,0.531,0.847,0.0,1,0.0916,-3.907,1,0.0529,105.03,4,0.38
One + One,30,204000,0.4379999999999999,0.764,0.541,0.0011,7,0.0707,-7.496,1,0.109,172.12400000000002,4,0.5
Enter Sandman,24,331573,0.00206,0.579,0.8240000000000001,0.00903,6,0.059,-8.71,0,0.03,123.331,4,0.635
Heaven,64,233871,0.2239999999999999,0.733,0.262,4.79e-06,0,0.105,-13.765999999999998,1,0.0279999999999999,135.497,3,0.444
Happier,100,214289,0.191,0.687,0.792,0.0,5,0.1669999999999999,-2.749,1,0.0452,100.015,4,0.6709999999999999
Change (In the House of Flies) - In The House Of Flies LP Version,69,299533,0.000249,0.2689999999999999,0.853,0.000246,7,0.118,-4.647,0,0.0854,141.58100000000002,4,0.179
Luxuries,51,196213,0.657,0.481,0.362,0.0,11,0.485,-10.038,0,0.1669999999999999,115.155,5,0.1989999999999999
hometown,58,256071,0.000621,0.315,0.826,0.000669,7,0.0703,-4.315,0,0.0644,139.16299999999998,4,0.359
Renegade Music,58,209520,0.000307,0.368,0.8690000000000001,0.000279,2,0.121,-5.534,1,0.0828,172.202,4,0.4029999999999999
Tú de Qué Vas,72,238160,0.405,0.607,0.629,0.0,11,0.203,-5.931,1,0.0316,80.11,4,0.5670000000000001
Let's Get Ill,69,256874,0.009,0.7040000000000001,0.989,0.0443,8,0.0814,-5.079,1,0.073,127.992,4,0.123
Starfields,63,161773,0.19,0.609,0.845,0.0158,2,0.2,-5.766,1,0.034,119.926,4,0.337
G.O.M.D.,77,301133,0.331,0.889,0.3929999999999999,8.67e-06,4,0.283,-10.821,0,0.267,128.065,4,0.304
Halo,66,195653,2.87e-05,0.529,0.92,0.00202,3,0.0582,-4.168,1,0.0649,111.132,4,0.4379999999999999
Abu Debe,58,196003,0.134,0.718,0.57,0.0,7,0.123,-5.823,0,0.0525,119.778,4,0.159
Seven Nation Army,81,231920,0.0066599999999999,0.745,0.466,0.35,4,0.272,-7.62,0,0.0864,123.889,4,0.303
Faking It,69,167625,0.319,0.6459999999999999,0.371,0.0,1,0.218,-8.645,0,0.0575,81.096,4,0.24
The Freshmen,65,269466,0.0757,0.5710000000000001,0.505,1.04e-05,1,0.109,-9.312,0,0.0238,99.562,4,0.276
Stuck In The Middle With You - Remastered,63,201334,0.119,0.8370000000000001,0.496,0.357,7,0.115,-11.821,1,0.0402,125.017,4,0.964
wildfire,61,163000,0.486,0.488,0.311,7.56e-06,1,0.113,-9.091,1,0.0631,129.17,4,0.426
Pa Mi (with Ozuna),77,216689,0.0983,0.596,0.557,0.0,1,0.0565,-7.522,0,0.134,133.247,5,0.6609999999999999
6 Beers,47,166228,0.178,0.64,0.843,0.0,10,0.0886,-6.6610000000000005,0,0.225,93.083,4,0.926
Historia de un Amor,46,168866,0.7170000000000001,0.612,0.233,0.000459,7,0.123,-12.989,0,0.1119999999999999,119.105,4,0.7490000000000001
Cuidao,63,184194,0.0052,0.726,0.934,0.0013599999999999,11,0.178,-3.719,0,0.0364,107.991,4,0.652
Say It (feat. Tove Lo) [Illenium Remix],10,267200,0.0343,0.482,0.769,0.00498,6,0.0953,-4.473,1,0.0549,149.69,4,0.427
Living On The Ceiling,8,239959,0.0772,0.72,0.821,0.15,4,0.664,-5.257000000000001,1,0.108,115.403,4,0.893
Want My M's,57,200465,0.424,0.898,0.476,0.0,1,0.0655,-6.263999999999999,1,0.111,125.011,4,0.47
Tired,48,80331,0.862,0.4679999999999999,0.35,0.0005269999999999,1,0.145,-11.073,0,0.178,83.221,4,0.124
Atoms,72,139804,0.994,0.412,0.0028899999999999,0.937,2,0.0857,-29.012,1,0.0523,68.711,4,0.171
Complicated Love,54,160587,0.00507,0.787,0.777,2.97e-06,7,0.0628,-5.057,0,0.0474,104.934,4,0.502
Lost,57,121338,0.13,0.6940000000000001,0.335,0.898,2,0.327,-6.355,0,0.0531,142.466,1,0.6629999999999999
Strapped,56,197866,0.4589999999999999,0.7240000000000001,0.534,5.7700000000000007e-05,8,0.152,-8.631,0,0.353,87.98700000000001,4,0.1119999999999999
Amsterdam,65,272240,0.00403,0.511,0.934,3.54e-05,3,0.242,-4.561,1,0.242,168.06099999999998,4,0.6679999999999999
RePResentando,39,155318,0.608,0.655,0.8170000000000001,0.0,1,0.0463,-4.553999999999999,0,0.422,87.64299999999999,4,0.917
Safety (feat. Brandon Banks),39,187203,0.00176,0.54,0.873,4.57e-05,4,0.0803,-5.602,1,0.0648,136.94799999999998,4,0.319
Round of Applause,26,110328,0.00674,0.402,0.629,0.00822,8,0.152,-8.141,0,0.3389999999999999,166.643,4,0.6559999999999999
Arrecotin Arrecotan,30,218346,0.631,0.493,0.405,0.0,2,0.088,-13.57,0,0.0433,111.076,4,0.8859999999999999
I Was Just Leaving,66,178614,0.7829999999999999,0.615,0.361,6.97e-06,6,0.218,-10.441,1,0.0451,135.579,4,0.434
Meditate (feat. J.I.D.),68,278083,0.0757,0.743,0.679,0.0,10,0.347,-8.295,0,0.286,147.752,4,0.618
Sweet Caroline,36,203573,0.611,0.529,0.127,0.000109,11,0.237,-16.066,1,0.0274,63.05,4,0.578
White Flag,44,303506,0.4429999999999999,0.584,0.442,0.614,9,0.158,-10.994000000000002,0,0.0249,105.025,4,0.36
Swervo,58,192054,0.0113,0.7070000000000001,0.82,0.0,2,0.841,-5.952999999999999,1,0.231,140.071,4,0.5660000000000001
Offence,53,168521,0.069,0.7759999999999999,0.8109999999999999,0.000494,2,0.3329999999999999,-5.273,1,0.0876,116.696,4,0.5820000000000001
More - Acoustic Live,46,218768,0.136,0.589,0.79,0.0,4,0.455,-5.034,0,0.043,89.863,4,0.6940000000000001
I Will Never Be,51,212240,0.524,0.657,0.6,0.0,5,0.106,-5.271,1,0.0306,78.05,4,0.412
Oil Gang,16,274290,0.0346,0.799,0.619,0.769,2,0.0908,-5.324,1,0.182,139.83700000000002,4,0.341
Lost Boy,79,275280,0.965,0.71,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348
Drop Top Benz,55,134027,0.355,0.841,0.63,0.0,1,0.121,-6.999,1,0.2339999999999999,150.07399999999998,4,0.742
From Her to Eternity - 2009 Remastered Version,35,335200,0.0416,0.627,0.462,0.00496,10,0.235,-11.583,0,0.0937,128.056,4,0.162
Standout,32,153600,0.253,0.688,0.8029999999999999,2.14e-05,9,0.0846,-5.89,0,0.122,74.97800000000001,4,0.92
Don't Stop Believin',58,249653,0.242,0.49,0.723,0.0,4,0.371,-9.699,1,0.0408,119.022,4,0.485
The Mack,31,167038,0.0707,0.7070000000000001,0.883,0.0,0,0.23,-4.281000000000001,1,0.0602,106.031,4,0.541
Abusadora,57,280640,0.0648,0.639,0.88,0.00106,7,0.0368,-4.957,1,0.2239999999999999,84.652,4,0.552
Shallow - Radio Edit,85,217212,0.439,0.573,0.34,0.0,7,0.0886,-6.476,1,0.0301,95.787,4,0.304
Tammy's Song (Her Evils),58,161670,0.924,0.477,0.835,0.000508,9,0.129,-5.942,0,0.4379999999999999,97.317,3,0.52
No Brainer,94,260000,0.0733,0.552,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639
A New England,53,107949,0.846,0.5770000000000001,0.544,0.0,5,0.0816,-6.832000000000001,1,0.0311,83.53,4,0.725
PASS OUT (feat. 21 Savage),85,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999998,4,0.441
Evergreen,15,192933,0.456,0.705,0.347,0.000796,9,0.0515,-6.516,1,0.0502,72.916,4,0.535
Moment Magique,36,217894,0.895,0.66,0.2339999999999999,0.785,0,0.122,-18.122,1,0.0434,151.934,4,0.3879999999999999
A Little Too Much,32,187026,0.473,0.5529999999999999,0.507,0.0,11,0.108,-6.24,1,0.0304,83.09299999999999,4,0.57
Creature Kind,55,237666,0.1009999999999999,0.748,0.6659999999999999,0.000653,6,0.0976,-6.093999999999999,0,0.0833,114.982,4,0.359
Søyr,52,137200,0.7120000000000001,0.648,0.359,0.17,0,0.125,-13.166,0,0.182,84.009,4,0.0366
1979,54,284000,0.81,0.688,0.367,0.0,8,0.102,-7.468999999999999,1,0.027,119.969,4,0.213
Wanna Be with You,40,186624,0.286,0.769,0.495,2.51e-05,4,0.0456,-8.276,0,0.0656,98.032,4,0.215
"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",70,255608,0.594,0.841,0.644,0.00402,9,0.142,-3.284,0,0.083,108.003,4,0.8809999999999999
If We Were Vampires,72,215563,0.8240000000000001,0.629,0.208,3.700000000000001e-06,5,0.107,-16.225,1,0.0324,96.609,4,0.685
"Easy, Easy Baby",5,158973,0.79,0.732,0.536,0.0,10,0.053,-2.664,1,0.0316,118.791,4,0.7440000000000001
Better Dayz,59,266482,0.272,0.53,0.685,0.0,2,0.1169999999999999,-7.92,1,0.412,82.649,4,0.741
Salomé,56,253133,0.00335,0.773,0.813,0.000103,11,0.0551,-6.185,0,0.155,128.004,4,0.757
Azucar,1,574933,0.446,0.4579999999999999,0.7959999999999999,0.0233,2,0.0845,-7.332000000000001,1,0.0334,108.271,4,0.508
Beads,4,188701,0.2,0.578,0.691,2.69e-05,6,0.0951,-7.165,0,0.0373,117.007,3,0.436
Prince Charming,0,151062,0.4539999999999999,0.6509999999999999,0.573,0.0,1,0.155,-9.468,1,0.315,78.219,4,0.605
I Don't Want You Back,49,225066,0.0991,0.8170000000000001,0.639,0.000176,0,0.0401,-6.13,0,0.0548,68.51100000000001,4,0.522
Forest Fire,53,214500,0.41,0.662,0.627,1.24e-05,6,0.094,-8.445,0,0.38,79.97,4,0.64
Chanel (Go Get It) [feat. Gunna & Lil Baby],84,201706,0.00183,0.938,0.5,0.0,4,0.077,-10.08,0,0.144,140.011,4,0.462
Congadanza,33,549366,0.8029999999999999,0.3979999999999999,0.7040000000000001,0.919,2,0.0819,-10.523,0,0.0568,81.696,4,0.578
Quiero Darte,56,216656,0.263,0.737,0.561,0.0,1,0.0862,-6.229,1,0.0842,90.038,4,0.609
SICKO MODE,97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446
Jocelyn Flores,93,119133,0.469,0.872,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.02100000000002,4,0.437
Gold On The Ceiling,69,224333,0.00772,0.505,0.833,7.900000000000001e-05,0,0.069,-4.632,1,0.0475,130.121,4,0.565
Kolewerk (Remix),39,231734,0.0421,0.947,0.718,0.0,4,0.109,-5.066,0,0.1169999999999999,108.01,4,0.909
Runnin’,60,235489,0.412,0.626,0.414,0.00137,11,0.147,-10.630999999999998,0,0.109,179.99200000000002,4,0.3879999999999999
Lost In Japan - Remix,85,201253,0.0882,0.6940000000000001,0.852,0.0,7,0.3339999999999999,-5.34,0,0.257,107.178,4,0.377
Attention,38,211475,0.0969,0.774,0.626,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,0.777
Psycho,70,316717,0.00114,0.555,0.883,0.0409999999999999,2,0.868,-3.426,1,0.0341,125.02,4,0.507
Paranoid,62,277906,0.106,0.812,0.625,8.03e-05,6,0.0765,-7.392,1,0.1169999999999999,115.017,4,0.545
Ready to Run,55,231293,0.245,0.644,0.644,0.00083,7,0.27,-7.542000000000001,1,0.0305,98.746,4,0.293
"It's All About The Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix",56,278200,0.0405,0.856,0.696,8.75e-06,6,0.0901,-3.51,1,0.226,89.738,4,0.718
Let Me Down (feat. George Maple),55,217783,0.417,0.521,0.348,4.33e-05,5,0.11,-10.12,0,0.145,94.804,4,0.622
"Pink Hair, Green Eyes - Instrumental",46,235172,0.0161,0.637,0.0881,0.314,3,0.098,-26.984,0,0.113,174.079,4,0.168
Lie,82,209213,0.161,0.753,0.66,0.0,5,0.236,-6.542000000000001,1,0.133,95.003,4,0.182
Show Me,34,195921,0.818,0.6459999999999999,0.35,0.0139999999999999,5,0.1,-9.859,0,0.3429999999999999,196.015,4,0.281
Hot For Teacher - 2015 Remastered Version,66,282746,0.0006519999999999,0.551,0.947,0.0002569999999999,2,0.0637,-4.671,1,0.152,127.657,4,0.466
Am I Wrong,75,247520,0.162,0.725,0.68,2.13e-06,8,0.158,-5.465,1,0.0306,119.939,4,0.76
Big Yellow Taxi,67,134800,0.579,0.611,0.47,0.0,4,0.581,-9.135,1,0.0356,85.527,4,0.97
Feel Me Flow,66,212560,0.0468,0.805,0.754,1.79e-06,8,0.0855,-6.678999999999999,0,0.156,90.214,4,0.8440000000000001
We're Not Gonna Take It,60,219666,0.0127,0.502,0.924,0.0,4,0.162,-6.299,1,0.0503,149.186,4,0.922
Dancing in the Moonlight,77,164009,0.27,0.659,0.617,0.0,11,0.187,-5.862,0,0.0649,119.858,4,0.187
Fireflies,39,228346,0.0274,0.513,0.6609999999999999,0.0,3,0.118,-6.8,1,0.0439,180.118,4,0.461
Like I'm Gonna Lose You,80,225053,0.4,0.63,0.53,0.0,0,0.177,-7.258999999999999,1,0.0434,108.038,3,0.417
Jackie Chan,65,215675,0.3389999999999999,0.742,0.838,0.0,3,0.0595,-2.758,0,0.0476,128.02200000000002,4,0.6940000000000001
Work,70,219320,0.0752,0.725,0.534,0.0,11,0.0919,-6.238,1,0.0946,91.974,4,0.5579999999999999
And The Flowers Were Gray,67,171553,0.994,0.435,0.0214,0.968,2,0.0914,-26.006,1,0.0597,144.381,3,0.235
Bailando,10,226173,0.0579999999999999,0.615,0.99,6.18e-05,8,0.129,-3.42,0,0.0686,132.829,4,0.7929999999999999
Coldhearted,58,211720,0.0106,0.283,0.655,1.05e-06,9,0.0787,-5.954,0,0.0699,83.87799999999999,4,0.124
Midsummer Madness,51,280841,0.359,0.409,0.6779999999999999,4.76e-06,9,0.1669999999999999,-7.731,1,0.0878,89.96799999999999,4,0.168
Always Like This,27,245640,0.441,0.659,0.591,0.0008609999999999,1,0.0862,-6.712999999999999,1,0.0313,121.14,4,0.7070000000000001
No Going Back,36,208200,0.0114,0.7140000000000001,0.713,0.0183,2,0.0608,-5.52,0,0.027,93.006,4,0.9
worthy,55,299142,0.386,0.441,0.525,0.000609,4,0.185,-6.946000000000001,1,0.0392,104.575,4,0.2319999999999999
Don't Stop Now,48,149500,0.0585,0.741,0.701,0.0,7,0.0848,-5.22,1,0.0355,106.972,4,0.303
Peach,70,255397,0.00856,0.687,0.74,4.39e-05,5,0.259,-4.829,1,0.0403,111.01,4,0.243
Maniac,1,287466,0.00316,0.812,0.767,0.327,4,0.0793,-5.585,0,0.0409999999999999,123.001,4,0.85
You Say,83,274693,0.669,0.494,0.637,0.0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
Take On Me,85,225280,0.018,0.573,0.902,0.00125,6,0.0928,-7.638,0,0.054,84.412,4,0.8759999999999999
Te Quiero Pa´Mi,71,211626,0.125,0.758,0.815,3.06e-05,1,0.181,-3.983,1,0.0598,89.005,4,0.624
Dutch Spring,0,205623,0.196,0.51,0.843,0.135,6,0.569,-4.958,0,0.391,83.355,4,0.8320000000000001
Straight Flush,18,212600,0.0562,0.474,0.648,0.639,9,0.119,-7.252000000000001,1,0.0796,174.266,5,0.497
Hand In My Pocket - 2015 Remastered,67,222013,0.135,0.657,0.655,0.00303,0,0.102,-8.3,1,0.0248,92.259,4,0.6679999999999999
What I Need (feat. Kehlani),73,219520,0.0537,0.633,0.7929999999999999,0.0,10,0.16,-4.126,1,0.055,103.97,4,0.414
SaintLaurentYSL (feat. Lil Baby),0,168438,0.5660000000000001,0.892,0.301,0.0,10,0.172,-11.21,1,0.74,127.964,4,0.305
Ladders,83,287040,0.236,0.802,0.4629999999999999,0.00531,8,0.105,-8.379,1,0.162,103.961,4,0.291
Love Someone,87,205463,0.161,0.55,0.415,0.0,9,0.108,-6.557,0,0.052,172.065,4,0.2739999999999999
8TEEN,80,228600,0.225,0.83,0.585,0.00209,1,0.0576,-5.8020000000000005,1,0.0366,105.03,4,0.642
The Watchtower,74,205577,0.991,0.248,0.0274,0.922,7,0.153,-28.768,0,0.0333,75.124,1,0.159
How Soon Is Now? - 2011 Remastered Version,68,408173,0.0008539999999999,0.3979999999999999,0.93,0.121,11,0.0874,-6.76,1,0.0615,190.818,4,0.725
You Are The Reason,84,204326,0.918,0.331,0.235,0.0,10,0.1369999999999999,-7.7,1,0.0299,171.232,3,0.218
Spaceship (feat. Uffie),71,167079,0.322,0.518,0.8420000000000001,0.0,10,0.1009999999999999,-1.816,1,0.0828,125.854,4,0.375
Old Flames Can't Hold a Candle to You,32,203026,0.405,0.555,0.196,6.49e-06,2,0.1119999999999999,-13.380999999999998,1,0.0288,137.092,3,0.272
Who Want The Smoke?,76,198666,0.0732,0.899,0.7509999999999999,0.0,11,0.127,-4.063,0,0.311,140.029,4,0.636
Bella Ciao,71,203769,0.00214,0.616,0.892,0.000186,4,0.2269999999999999,-4.688,0,0.0462,129.991,4,0.235
2 Seater (feat. Quavo & 21 Savage),72,158796,0.332,0.887,0.573,0.0,0,0.143,-4.633,0,0.251,133.026,4,0.237
Flaws,56,213272,0.918,0.2769999999999999,0.146,0.0513,7,0.11,-11.845,1,0.037,113.856,4,0.0394
Before You,49,167164,0.765,0.505,0.252,0.0,9,0.0829,-10.169,1,0.0321,80.83,4,0.3929999999999999
Barely Breathing,61,254546,0.0281,0.482,0.807,0.0,0,0.177,-6.976,1,0.0457,187.918,4,0.516
Nuestra Canción,51,203253,0.109,0.778,0.4579999999999999,6.63e-05,10,0.0752,-9.19,1,0.0325,82.256,4,0.88
Lonely,47,194026,0.978,0.245,0.0454,0.6990000000000001,7,0.356,-22.706,1,0.033,78.062,4,0.0897
Honeycomb [Single Version],25,137106,0.608,0.552,0.4629999999999999,0.0,2,0.3229999999999999,-11.568,1,0.106,198.372,4,0.909
Against All Odds (Take A Look At Me Now) - 2016 Remastered,72,206360,0.198,0.58,0.498,0.0,1,0.132,-6.901,1,0.0277,116.271,4,0.111
Set Trippin,52,232133,0.435,0.485,0.7859999999999999,0.0003129999999999,11,0.0898,-4.119,0,0.445,80.987,4,0.337
Texarkana Baby,28,161120,0.866,0.8270000000000001,0.271,0.0,4,0.1009999999999999,-11.885,1,0.204,102.831,4,0.83
Don't Stop Believin',76,248906,0.25,0.491,0.802,0.0,4,0.387,-7.106,1,0.0392,119.25,4,0.472
Family Man,54,218773,0.307,0.372,0.536,0.000437,7,0.1169999999999999,-6.608,0,0.027,143.833,4,0.149
SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,68,132813,0.0543,0.76,0.715,9.07e-06,1,0.119,-7.127999999999999,1,0.0428,142.035,4,0.0479
How Dat Sound (feat. 2 Chainz & Yo Gotti),69,238657,0.158,0.767,0.625,0.0,5,0.16,-3.533,0,0.24,144.92700000000002,4,0.647
Feel Good,76,166946,0.115,0.7090000000000001,0.904,0.000247,4,0.1669999999999999,-3.916,1,0.0388,125.947,4,0.6679999999999999
Sweet Memories,70,157451,0.0268,0.624,0.923,0.0002279999999999,9,0.0509,-5.449,0,0.0335,124.994,4,0.402
Please Mr. Postman - Stereo Version,57,149400,0.693,0.779,0.8240000000000001,4.41e-06,2,0.0668,-5.232,1,0.0334,120.588,4,0.963
Hell,56,231786,0.141,0.621,0.479,0.0,2,0.2019999999999999,-9.172,1,0.1689999999999999,142.267,4,0.253
Ya Layaly,22,225410,0.0136,0.628,0.8109999999999999,5.520000000000001e-05,6,0.107,-6.27,1,0.0583,128.013,4,0.514
Facts,42,182247,0.4379999999999999,0.76,0.764,0.0,9,0.0814,-4.487,0,0.064,89.96700000000001,4,0.429
"Never Recover (Lil Baby & Gunna, Drake)",89,194732,0.0716,0.757,0.69,0.0,1,0.192,-5.327000000000001,0,0.282,132.064,4,0.914
Amor Prohibido,61,164120,0.455,0.5479999999999999,0.688,0.0,7,0.072,-6.053,1,0.0372,179.842,4,0.813
Hate To Say I Told You So,65,199733,0.00114,0.447,0.9,0.00596,5,0.47,-6.7410000000000005,1,0.0578,135.861,4,0.39
broken,82,204878,0.00175,0.6659999999999999,0.728,4.26e-06,7,0.0429,-5.808,1,0.0419,122.996,4,0.51
Worry No More,57,202563,0.0185,0.5920000000000001,0.731,0.0,7,0.726,-5.794,0,0.0404,166.028,4,0.392
Remix to Ignition,41,199533,0.504,0.691,0.581,0.0,1,0.244,-9.671,1,0.037,129.972,4,0.752
Something About You,59,220000,0.722,0.809,0.3379999999999999,0.34,11,0.113,-11.03,0,0.0349,120.066,4,0.508
Pompeii,58,173149,0.00839,0.557,0.34,0.0,0,0.0899,-3.965,1,0.0293,110.086,4,0.0585
Fade To Grey,46,229293,0.000465,0.581,0.456,0.3379999999999999,9,0.0558,-16.128,0,0.04,112.848,4,0.407
Die For You,79,260253,0.111,0.586,0.525,0.0,1,0.134,-7.162999999999999,0,0.0615,133.629,4,0.508
ABC,66,177426,0.451,0.71,0.815,0.000469,8,0.0975,-7.765,1,0.0438,93.603,4,0.955
Power Over Me,57,206960,0.0558,0.412,0.8390000000000001,0.0,9,0.1159999999999999,-4.222,0,0.118,116.854,4,0.523
I Sat By The Ocean,66,235586,0.0013599999999999,0.516,0.7809999999999999,0.000735,8,0.11,-4.004,0,0.0364,116.793,4,0.897
Down,51,225693,0.544,0.805,0.792,0.00145,8,0.11,-6.511,0,0.0882,94.99,4,0.7909999999999999
Wait for Me,65,210133,0.0263,0.488,0.624,0.00223,9,0.122,-8.357000000000001,1,0.0329,116.723,4,0.308
Connection,83,148459,0.000837,0.611,0.602,0.0,5,0.1119999999999999,-4.89,1,0.0437,168.15400000000002,4,0.624
Dashboard,0,247280,0.0101,0.647,0.903,4.22e-05,11,0.253,-5.012,0,0.0374,135.921,4,0.96
Mundo Real,0,260226,0.108,0.718,0.7020000000000001,8.92e-05,9,0.366,-5.664,0,0.0326,104.0,4,0.931
Lonely Alone,68,193786,0.789,0.857,0.22,0.0,2,0.129,-14.115,1,0.23,100.976,4,0.583
Invisible Enemy,56,277693,1.27e-05,0.188,0.974,0.0157,6,0.0953,-5.207000000000001,1,0.268,141.161,4,0.0561
Walk,77,96063,0.221,0.831,0.795,0.0,1,0.291,-6.186,1,0.264,160.063,4,0.7440000000000001
Smooth Criminal,75,209266,0.00434,0.647,0.964,0.0036,9,0.15,-4.225,0,0.06,126.942,4,0.875
Deserve This,57,224866,0.0642,0.695,0.3979999999999999,1.85e-06,2,0.303,-8.174,1,0.0817,93.93,4,0.515
Let's Hear It for the Boy,61,261893,0.177,0.7829999999999999,0.573,8.499999999999999e-05,7,0.043,-8.521,1,0.0462,122.744,4,0.789
LUCKY PENNY,59,214266,0.0664,0.698,0.736,2.1600000000000003e-05,2,0.119,-5.525,1,0.0481,127.979,4,0.8220000000000001
Spread Love (Paddington) [feat. DVNO],67,192731,0.0215,0.7290000000000001,0.899,0.00118,0,0.1159999999999999,-4.757,1,0.191,121.97,4,0.623
Bye Bye,61,196746,0.0681,0.8590000000000001,0.958,0.000519,4,0.506,-0.578,0,0.0537,120.063,4,0.952
Maggie May - Remastered Version,53,345680,0.7170000000000001,0.62,0.5589999999999999,0.433,2,0.133,-10.568,1,0.0369,129.401,4,0.527
Babycakes,56,154386,0.351,0.8170000000000001,0.7190000000000001,3.33e-06,0,0.0641,-6.858,1,0.0982,137.947,4,0.838
Shell Suite,49,262213,0.000323,0.424,0.6709999999999999,0.217,9,0.148,-7.146,1,0.0299,94.465,4,0.255
OFF,40,194526,0.3389999999999999,0.931,0.7290000000000001,0.0,11,0.0971,-3.963,0,0.126,130.02200000000002,4,0.624
No Mind - Oct 2015,46,186500,0.147,0.728,0.6409999999999999,0.0021899999999999,6,0.217,-4.852,0,0.0561,115.024,4,0.638
Eres Mi Droga,56,207226,0.228,0.636,0.7040000000000001,1.17e-06,7,0.068,-9.88,0,0.0849,188.18400000000003,4,0.964
Brown Eyed Girl,26,182960,0.29,0.478,0.6779999999999999,0.0,7,0.5770000000000001,-7.032,1,0.0364,151.466,4,0.892
Eternal Flame,63,235666,0.64,0.521,0.233,0.0,7,0.245,-13.683,1,0.0254,78.92699999999999,3,0.409
Wake Up in the Sky,92,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
Wolverine (feat. Yung Bans),59,160560,0.11,0.816,0.511,0.000387,1,0.0879,-8.675,1,0.0676,145.061,4,0.4029999999999999
Waiting For Love,8,228750,0.299,0.575,0.75,0.0,6,0.268,-3.798,0,0.0438,128.091,4,0.609
1979,19,265893,0.0218,0.768,0.7440000000000001,0.7120000000000001,8,0.063,-11.267,1,0.0338,127.036,4,0.963
Lies (are breaking my heart),34,165360,0.7070000000000001,0.491,0.696,0.0,9,0.211,-10.114,1,0.0301,144.765,4,0.893
Wild Horses - Acoustic,61,188906,0.634,0.7190000000000001,0.27,0.0,8,0.111,-10.534,1,0.0349,129.965,4,0.299
Blame,49,176859,0.0841,0.5489999999999999,0.413,0.0,5,0.104,-7.523,0,0.0411,83.43799999999999,4,0.462
Give Me Your Love (feat. John Newman & Nile Rodgers),63,209014,0.00411,0.635,0.945,2.4100000000000003e-05,2,0.314,-2.298,1,0.036,125.024,4,0.6859999999999999
Selfish,20,224080,0.435,0.68,0.494,0.302,0,0.141,-8.212,0,0.0589,130.025,4,0.273
6:30,74,213000,0.149,0.757,0.579,0.0,1,0.0543,-3.827,0,0.0809,99.968,4,0.56
Fire,64,205617,0.263,0.386,0.7140000000000001,0.0,6,0.233,-5.597,0,0.381,89.807,4,0.289
My Dawg,46,198936,0.0916,0.488,0.588,0.0,4,0.1159999999999999,-6.598,0,0.268,107.695,5,0.0665
Still Got Time / There's Nothing Holdin' Me Back,59,193513,0.81,0.736,0.281,0.0,4,0.4039999999999999,-9.216,0,0.0413,110.846,4,0.5820000000000001
I Like It,95,253390,0.099,0.816,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65
Baby Love,68,158040,0.782,0.5820000000000001,0.636,0.0,0,0.534,-9.266,1,0.0381,135.769,4,0.715
Sweet Caroline,12,201066,0.365,0.546,0.254,0.0008619999999999,11,0.262,-10.545,1,0.0279,63.978,4,0.59
BYB (Bounce & Break Your Back),39,195959,0.0391,0.733,0.995,0.174,5,0.0657,-2.521,1,0.225,159.994,4,0.539
Dream State...,47,210613,0.113,0.295,0.278,0.469,7,0.127,-9.867,1,0.0288,84.137,4,0.109
Litty (feat. Tory Lanez),69,280615,0.0451,0.5920000000000001,0.701,0.0,10,0.327,-4.013999999999999,0,0.0858,129.501,4,0.282
